Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21
2011-03-16,12492.0,12492.0,12381.0,12492.0,648022,VND,111.0,0.0,12571.142857142857,12467.92857142857,12547.238095238095
2011-03-17,12492.0,12492.0,12270.0,12436.0,806931,VND,222.0,56.0,12563.142857142857,12463.92857142857,12507.57142857143
2011-03-18,12436.0,12769.0,12381.0,12714.0,835735,VND,388.0,-278.0,12594.857142857143,12483.785714285714,12486.42857142857
2011-03-21,12658.0,12825.0,12658.0,12714.0,795660,VND,167.0,-56.0,12594.857142857143,12503.642857142857,12467.952380952382
2011-03-22,12547.0,12714.0,12547.0,12658.0,539624,VND,167.0,-111.0,12579.0,12547.285714285714,12489.095238095239
2011-03-23,12658.0,12714.0,12603.0,12714.0,461978,VND,111.0,-56.0,12602.857142857143,12583.0,12504.952380952382
2011-03-24,12658.0,12714.0,12603.0,12658.0,327837,VND,111.0,0.0,12626.57142857143,12590.92857142857,12515.52380952381
2011-03-25,12603.0,12714.0,12603.0,12714.0,551452,VND,111.0,-111.0,12658.285714285714,12614.714285714286,12531.380952380952
2011-03-28,12658.0,12825.0,12658.0,12714.0,464204,VND,167.0,-56.0,12698.0,12630.57142857143,12541.952380952382
2011-03-29,12714.0,12769.0,12658.0,12714.0,821542,VND,111.0,0.0,12698.0,12646.42857142857,12555.190476190477
2011-03-30,12658.0,12769.0,12603.0,12714.0,444445,VND,166.0,-56.0,12698.0,12646.42857142857,12568.42857142857
2011-03-31,12658.0,12714.0,12658.0,12714.0,312670,VND,56.0,-56.0,12706.0,12642.5,12600.190476190477
2011-04-01,12714.0,12769.0,12658.0,12769.0,607529,VND,111.0,-55.0,12713.857142857143,12658.357142857143,12626.619047619048
2011-04-04,12714.0,12825.0,12714.0,12714.0,1124750,VND,111.0,0.0,12721.857142857143,12674.214285714286,12634.57142857143
2011-04-05,12658.0,12769.0,12658.0,12714.0,719545,VND,111.0,-56.0,12721.857142857143,12690.07142857143,12650.42857142857
2011-04-06,12769.0,12825.0,12714.0,12825.0,304599,VND,111.0,-56.0,12737.714285714286,12717.857142857143,12666.285714285714
2011-04-07,12769.0,12825.0,12714.0,12769.0,592222,VND,111.0,0.0,12745.57142857143,12721.785714285714,12679.47619047619
2011-04-08,12714.0,12769.0,12714.0,12769.0,471719,VND,55.0,-55.0,12753.42857142857,12725.714285714286,12682.095238095239
2011-04-13,12714.0,12825.0,12714.0,12714.0,360120,VND,111.0,0.0,12753.42857142857,12729.714285714286,12679.47619047619
2011-04-14,12714.0,12825.0,12714.0,12769.0,616435,VND,111.0,-55.0,12753.42857142857,12733.642857142857,12690.047619047618
2011-04-15,12825.0,13213.0,12769.0,12769.0,221109,VND,444.0,56.0,12761.285714285714,12741.57142857143,12703.238095238095
2011-04-18,12825.0,12825.0,12714.0,12769.0,1232034,VND,111.0,56.0,12769.142857142857,12745.5,12716.42857142857
2011-04-19,12769.0,12825.0,12769.0,12825.0,217770,VND,56.0,-56.0,12769.142857142857,12753.42857142857,12734.952380952382
2011-04-20,12769.0,13047.0,12769.0,12825.0,506506,VND,278.0,-56.0,12777.142857142857,12761.357142857143,12740.238095238095
2011-04-21,13168.0,13168.0,12710.0,12767.0,335908,VND,458.0,401.0,12776.857142857143,12765.142857142857,12742.761904761905
2011-04-22,12596.0,12825.0,12596.0,12710.0,465318,VND,229.0,-114.0,12776.285714285714,12764.857142857143,12745.238095238095
2011-04-25,12710.0,12710.0,12481.0,12481.0,691158,VND,229.0,229.0,12735.142857142857,12744.285714285714,12734.142857142857
2011-04-26,12596.0,12596.0,12424.0,12481.0,442358,VND,172.0,115.0,12694.0,12727.642857142857,12725.714285714286
2011-04-27,12538.0,12538.0,12481.0,12481.0,920477,VND,57.0,57.0,12652.857142857143,12711.0,12714.619047619048
2011-04-28,12481.0,12481.0,12309.0,12424.0,357755,VND,172.0,57.0,12595.57142857143,12682.357142857143,12700.809523809523
2011-04-29,12367.0,12481.0,12367.0,12424.0,610451,VND,114.0,-57.0,12538.285714285714,12657.714285714286,12687.0
2011-05-04,12538.0,12538.0,12367.0,12424.0,181869,VND,171.0,114.0,12489.285714285714,12633.07142857143,12673.190476190477
2011-05-05,12424.0,12481.0,12424.0,12481.0,186600,VND,57.0,-57.0,12456.57142857143,12616.42857142857,12662.095238095239
2011-05-06,12424.0,12538.0,12424.0,12538.0,218744,VND,114.0,-114.0,12464.714285714286,12599.92857142857,12651.095238095239
2011-05-09,12538.0,12538.0,12481.0,12538.0,402283,VND,57.0,0.0,12472.857142857143,12583.42857142857,12642.714285714286
2011-05-10,12538.0,12538.0,12481.0,12481.0,118278,VND,57.0,57.0,12472.857142857143,12562.857142857143,12631.619047619048
2011-05-11,12538.0,12596.0,12481.0,12596.0,314340,VND,115.0,-58.0,12497.42857142857,12546.5,12620.714285714286
2011-05-12,12538.0,12596.0,12538.0,12538.0,141516,VND,58.0,0.0,12513.714285714286,12526.0,12609.714285714286
2011-05-13,12538.0,12596.0,12538.0,12596.0,620052,VND,58.0,-58.0,12538.285714285714,12513.785714285714,12601.47619047619
2011-05-16,12538.0,12825.0,12538.0,12596.0,297920,VND,287.0,-58.0,12554.714285714286,12505.642857142857,12595.857142857143
2011-05-17,12596.0,12882.0,12538.0,12538.0,117999,VND,344.0,58.0,12554.714285714286,12509.714285714286,12584.857142857143
2011-05-18,12538.0,12596.0,12538.0,12538.0,419537,VND,58.0,0.0,12554.714285714286,12513.785714285714,12573.857142857143
2011-05-19,12538.0,12596.0,12424.0,12538.0,698533,VND,172.0,0.0,12562.857142857143,12517.857142857143,12562.857142857143
2011-05-20,12481.0,12481.0,12367.0,12367.0,730677,VND,114.0,114.0,12530.142857142857,12513.785714285714,12541.047619047618
2011-05-23,12424.0,12481.0,12195.0,12309.0,726085,VND,286.0,115.0,12497.42857142857,12505.57142857143,12516.47619047619
2011-05-24,12309.0,12309.0,12023.0,12138.0,1130316,VND,286.0,171.0,12432.0,12485.142857142857,12486.52380952381
2011-05-25,12080.0,12080.0,11451.0,11680.0,922147,VND,629.0,400.0,12301.142857142857,12427.92857142857,12437.47619047619
2011-05-26,11680.0,12023.0,10993.0,12023.0,576081,VND,1030.0,-343.0,12227.57142857143,12391.142857142857,12415.666666666666
2011-05-27,12023.0,12023.0,11508.0,11737.0,479233,VND,515.0,286.0,12113.142857142857,12333.92857142857,12380.238095238095
2011-05-30,11680.0,11909.0,11680.0,11680.0,601963,VND,229.0,0.0,11990.57142857143,12276.714285714286,12342.095238095239
2011-05-31,11794.0,11966.0,11680.0,11794.0,488556,VND,286.0,0.0,11908.714285714286,12219.42857142857,12312.095238095239
2011-06-01,11622.0,11966.0,11622.0,11966.0,643847,VND,344.0,-344.0,11859.714285714286,12178.57142857143,12290.285714285714
2011-06-02,12023.0,12195.0,11851.0,12195.0,473806,VND,344.0,-172.0,11867.857142857143,12149.92857142857,12279.380952380952
2011-06-03,12367.0,12596.0,11851.0,11909.0,529327,VND,745.0,458.0,11900.57142857143,12100.857142857143,12252.142857142857
2011-06-06,12023.0,12023.0,11737.0,11794.0,269394,VND,286.0,229.0,11867.857142857143,12047.714285714286,12216.714285714286
2011-06-07,11909.0,12080.0,11851.0,12023.0,686288,VND,229.0,-114.0,11908.714285714286,12010.92857142857,12192.190476190477
2011-06-08,11966.0,12080.0,11851.0,11851.0,301399,VND,229.0,115.0,11933.142857142857,11961.857142857143,12162.190476190477
2011-06-09,11909.0,11966.0,11794.0,11851.0,269255,VND,172.0,58.0,11941.285714285714,11925.0,12126.714285714286
2011-06-10,11737.0,12080.0,11737.0,11909.0,377792,VND,343.0,-172.0,11933.142857142857,11896.42857142857,12096.761904761905
2011-06-13,11966.0,12023.0,11851.0,11909.0,586378,VND,172.0,57.0,11892.285714285714,11880.07142857143,12064.047619047618
2011-06-14,11909.0,12138.0,11851.0,11909.0,865931,VND,287.0,0.0,11892.285714285714,11896.42857142857,12031.333333333334
2011-06-15,11966.0,11966.0,11851.0,11851.0,749045,VND,115.0,115.0,11900.42857142857,11884.142857142857,11998.619047619048
2011-06-16,11909.0,12023.0,11909.0,11966.0,619496,VND,114.0,-57.0,11892.285714285714,11900.5,11971.380952380952
2011-06-17,11966.0,11966.0,11851.0,11966.0,701038,VND,115.0,0.0,11908.714285714286,11920.92857142857,11944.142857142857
2011-06-20,11909.0,11966.0,11851.0,11966.0,869131,VND,115.0,-57.0,11925.142857142857,11933.214285714286,11925.047619047618
2011-06-21,11966.0,12023.0,11909.0,12023.0,488138,VND,114.0,-57.0,11941.42857142857,11937.285714285714,11911.42857142857
2011-06-22,11966.0,12023.0,11909.0,11966.0,464065,VND,114.0,0.0,11949.57142857143,11920.92857142857,11903.238095238095
2011-06-23,11909.0,11966.0,11851.0,11909.0,1344885,VND,115.0,0.0,11949.57142857143,11920.92857142857,11914.142857142857
2011-06-24,11909.0,11909.0,11851.0,11909.0,549086,VND,58.0,0.0,11957.857142857143,11929.142857142857,11908.714285714286
2011-06-27,11909.0,11909.0,11851.0,11909.0,780632,VND,58.0,0.0,11949.714285714286,11921.0,11916.904761904761
2011-06-28,11909.0,11909.0,11851.0,11909.0,345231,VND,58.0,0.0,11941.57142857143,11925.142857142857,11927.809523809523
2011-06-29,11909.0,11966.0,11909.0,11909.0,277883,VND,57.0,0.0,11933.42857142857,11929.285714285714,11933.285714285714
2011-06-30,11851.0,11966.0,11851.0,11966.0,445141,VND,115.0,-115.0,11925.285714285714,11933.357142857143,11933.285714285714
2011-07-01,11909.0,12023.0,11851.0,11909.0,579003,VND,172.0,0.0,11917.142857142857,11933.357142857143,11919.666666666666
2011-07-04,11909.0,12023.0,11909.0,11966.0,258402,VND,114.0,-57.0,11925.285714285714,11937.42857142857,11922.380952380952
2011-07-05,12023.0,12023.0,11966.0,11966.0,171850,VND,57.0,57.0,11933.42857142857,11945.642857142857,11930.57142857143
2011-07-06,11966.0,12023.0,11966.0,12023.0,136228,VND,57.0,-57.0,11949.714285714286,11949.714285714286,11930.57142857143
2011-07-07,11966.0,12023.0,11966.0,11966.0,197315,VND,57.0,0.0,11957.857142857143,11949.714285714286,11936.047619047618
2011-07-08,11966.0,12023.0,11966.0,12023.0,141794,VND,57.0,-57.0,11974.142857142857,11953.785714285714,11944.238095238095
2011-07-11,11966.0,12023.0,11966.0,11966.0,291798,VND,57.0,0.0,11974.142857142857,11949.714285714286,11946.952380952382
2011-07-12,12023.0,12023.0,11966.0,12023.0,219718,VND,57.0,0.0,11990.42857142857,11953.785714285714,11952.380952380952
2011-07-13,11909.0,12023.0,11909.0,11966.0,370974,VND,114.0,-57.0,11990.42857142857,11957.857142857143,11955.095238095239
2011-07-14,12023.0,12023.0,11966.0,11966.0,568010,VND,57.0,57.0,11990.42857142857,11961.92857142857,11960.57142857143
2011-07-15,11966.0,12023.0,11909.0,12023.0,641203,VND,114.0,-57.0,11990.42857142857,11970.07142857143,11963.285714285714
2011-07-18,12023.0,12023.0,11966.0,11966.0,235442,VND,57.0,57.0,11990.42857142857,11974.142857142857,11963.285714285714
2011-07-19,11966.0,12023.0,11966.0,12023.0,654283,VND,57.0,-57.0,11990.42857142857,11982.285714285714,11966.0
2011-07-20,11966.0,12023.0,11909.0,11966.0,533362,VND,114.0,0.0,11990.42857142857,11982.285714285714,11963.285714285714
2011-07-21,12023.0,12424.0,11966.0,12023.0,598067,VND,458.0,0.0,11990.42857142857,11990.42857142857,11966.0
2011-07-22,12080.0,12080.0,12023.0,12023.0,169485,VND,57.0,57.0,11998.57142857143,11994.5,11971.42857142857
2011-07-25,12023.0,12138.0,11966.0,11966.0,1179436,VND,172.0,57.0,11998.57142857143,11994.5,11974.142857142857
2011-07-26,11966.0,12023.0,11909.0,12023.0,572602,VND,114.0,-57.0,11998.57142857143,11994.5,11979.57142857143
2011-07-27,11909.0,12023.0,11909.0,12023.0,485216,VND,114.0,-114.0,12006.714285714286,11998.57142857143,11985.0
2011-07-28,11966.0,11966.0,11909.0,11966.0,501357,VND,57.0,0.0,11998.57142857143,11994.5,11987.714285714286
2011-07-29,11851.0,12023.0,11737.0,12023.0,832395,VND,286.0,-172.0,12006.714285714286,11998.57142857143,11990.42857142857
2011-08-01,11909.0,11909.0,11851.0,11909.0,314201,VND,58.0,0.0,11990.42857142857,11990.42857142857,11990.42857142857
2011-08-02,11851.0,11909.0,11794.0,11909.0,1099842,VND,115.0,-58.0,11974.142857142857,11986.357142857143,11987.714285714286
2011-08-03,11851.0,11966.0,11851.0,11909.0,195227,VND,115.0,-58.0,11966.0,11982.285714285714,11985.0
2011-08-04,12023.0,12023.0,11851.0,12023.0,295694,VND,172.0,0.0,11966.0,11982.285714285714,11985.0
2011-08-05,11909.0,12023.0,11909.0,11966.0,475336,VND,114.0,-57.0,11957.857142857143,11982.285714285714,11985.0
2011-08-08,11909.0,11966.0,11851.0,11909.0,393377,VND,115.0,0.0,11949.714285714286,11974.142857142857,11979.57142857143
2011-08-09,11909.0,11909.0,11851.0,11851.0,714118,VND,58.0,58.0,11925.142857142857,11965.92857142857,11974.095238095239
2011-08-10,11851.0,11909.0,11851.0,11909.0,412858,VND,58.0,-58.0,11925.142857142857,11957.785714285714,11968.666666666666
2011-08-11,11851.0,11909.0,11794.0,11851.0,641621,VND,115.0,0.0,11916.857142857143,11945.5,11963.190476190477
2011-08-12,11794.0,11909.0,11794.0,11909.0,336743,VND,115.0,-115.0,11916.857142857143,11941.42857142857,11960.47619047619
2011-08-15,11909.0,11909.0,11851.0,11909.0,329368,VND,58.0,0.0,11900.57142857143,11933.285714285714,11955.047619047618
2011-08-16,11909.0,11909.0,11851.0,11909.0,535449,VND,58.0,0.0,11892.42857142857,11925.142857142857,11952.333333333334
2011-08-17,11909.0,11966.0,11851.0,11909.0,370835,VND,115.0,0.0,11892.42857142857,11921.07142857143,11946.904761904761
2011-08-18,11909.0,12023.0,11909.0,12023.0,367078,VND,114.0,-114.0,11917.0,11921.07142857143,11949.619047619048
2011-08-19,11966.0,11966.0,11909.0,11909.0,335212,VND,57.0,57.0,11917.0,11921.07142857143,11944.190476190477
2011-08-22,11909.0,12023.0,11909.0,12023.0,536006,VND,114.0,-114.0,11941.57142857143,11929.214285714286,11944.190476190477
2011-08-23,12023.0,12023.0,11966.0,12023.0,554095,VND,57.0,0.0,11957.857142857143,11937.357142857143,11946.904761904761
2011-08-24,11222.0,12023.0,11222.0,12023.0,154735,VND,801.0,-801.0,11974.142857142857,11937.357142857143,11946.904761904761
2011-08-25,11909.0,12023.0,11909.0,12023.0,274821,VND,114.0,-114.0,11990.42857142857,11941.42857142857,11946.904761904761
2011-08-26,11966.0,11966.0,11909.0,11966.0,152787,VND,57.0,0.0,11998.57142857143,11945.5,11946.904761904761
2011-08-29,11909.0,12023.0,11909.0,12023.0,233355,VND,114.0,-114.0,11998.57142857143,11957.785714285714,11946.904761904761
2011-08-30,12023.0,12481.0,12023.0,12138.0,368052,VND,458.0,-115.0,12031.285714285714,11974.142857142857,11957.809523809523
2011-08-31,12309.0,12367.0,12080.0,12195.0,377931,VND,287.0,114.0,12055.857142857143,11998.714285714286,11971.42857142857
2011-09-01,12195.0,12939.0,12195.0,12939.0,963892,VND,744.0,-744.0,12186.714285714286,12072.285714285714,12020.47619047619
2011-09-05,13626.0,13626.0,13283.0,13397.0,1359913,VND,343.0,229.0,12383.0,12178.57142857143,12085.904761904761
2011-09-06,13168.0,13225.0,12767.0,12939.0,427747,VND,458.0,229.0,12513.857142857143,12252.142857142857,12132.238095238095
2011-09-07,13168.0,13741.0,12939.0,13569.0,468101,VND,802.0,-401.0,12742.857142857143,12370.714285714286,12211.285714285714
2011-09-08,13741.0,13798.0,13168.0,13340.0,910180,VND,630.0,401.0,12931.0,12464.785714285714,12282.190476190477
2011-09-09,13168.0,13168.0,12939.0,12996.0,537397,VND,229.0,172.0,13053.57142857143,12542.42857142857,12333.952380952382
2011-09-12,12939.0,13054.0,12825.0,12996.0,327559,VND,229.0,-57.0,13168.0,12611.92857142857,12388.47619047619
2011-09-13,12996.0,13168.0,12939.0,12996.0,356920,VND,229.0,0.0,13176.142857142857,12681.42857142857,12440.238095238095
2011-09-14,12939.0,13111.0,12596.0,12767.0,297085,VND,515.0,172.0,13086.142857142857,12734.57142857143,12481.095238095239
2011-09-15,12596.0,12710.0,12424.0,12538.0,412580,VND,286.0,58.0,13028.857142857143,12771.357142857143,12511.047619047618
2011-09-16,12596.0,12882.0,12309.0,12309.0,248104,VND,573.0,287.0,12848.857142857143,12795.857142857143,12530.095238095239
2011-09-19,12367.0,12481.0,12252.0,12424.0,214708,VND,229.0,-57.0,12718.0,12824.5,12549.190476190477
2011-09-20,12481.0,12481.0,12252.0,12309.0,199680,VND,229.0,172.0,12619.857142857143,12836.714285714286,12568.238095238095
2011-09-21,12309.0,12424.0,12252.0,12367.0,192723,VND,172.0,-58.0,12530.0,12849.0,12584.619047619048
2011-09-22,12367.0,12424.0,12309.0,12424.0,217770,VND,115.0,-57.0,12448.285714285714,12812.214285714286,12603.714285714286
2011-09-23,12367.0,12424.0,12309.0,12309.0,241286,VND,115.0,58.0,12382.857142857143,12734.5,12617.333333333334
2011-09-26,12309.0,12367.0,12195.0,12195.0,267168,VND,172.0,114.0,12333.857142857143,12681.357142857143,12625.52380952381
2011-09-27,12309.0,12481.0,12195.0,12309.0,292215,VND,286.0,0.0,12333.857142857143,12591.357142857143,12641.857142857143
2011-09-28,12309.0,12538.0,12309.0,12367.0,608086,VND,229.0,-58.0,12325.714285714286,12521.857142857143,12658.238095238095
2011-09-29,12309.0,12367.0,12195.0,12309.0,688514,VND,172.0,0.0,12325.714285714286,12472.785714285714,12666.380952380952
2011-09-30,12367.0,12367.0,12252.0,12367.0,499688,VND,115.0,0.0,12325.714285714286,12427.857142857143,12674.57142857143
2011-10-03,12309.0,12424.0,12309.0,12424.0,305713,VND,115.0,-115.0,12325.714285714286,12387.0,12650.047619047618
2011-10-04,12367.0,12424.0,12367.0,12424.0,531414,VND,57.0,-57.0,12342.142857142857,12362.5,12603.714285714286
2011-10-05,12424.0,12424.0,12367.0,12367.0,145551,VND,57.0,57.0,12366.714285714286,12350.285714285714,12576.47619047619
2011-10-06,12367.0,12481.0,12367.0,12481.0,76811,VND,114.0,-114.0,12391.285714285714,12362.57142857143,12524.666666666666
2011-10-07,12424.0,12996.0,12424.0,12710.0,386420,VND,572.0,-286.0,12440.285714285714,12383.0,12494.666666666666
2011-10-10,12710.0,12710.0,12481.0,12481.0,80846,VND,229.0,229.0,12464.857142857143,12395.285714285714,12470.142857142857
2011-10-11,12538.0,12710.0,12538.0,12653.0,142490,VND,172.0,-115.0,12505.714285714286,12415.714285714286,12453.809523809523
2011-10-12,12596.0,12596.0,12481.0,12538.0,1629307,VND,115.0,58.0,12522.0,12423.857142857143,12432.0
2011-10-13,12538.0,12538.0,12309.0,12309.0,1216867,VND,229.0,229.0,12505.57142857143,12423.857142857143,12410.190476190477
2011-10-14,12367.0,12538.0,12252.0,12309.0,1855705,VND,286.0,58.0,12497.285714285714,12432.0,12399.285714285714
2011-10-17,12309.0,12309.0,12195.0,12252.0,219440,VND,114.0,57.0,12464.57142857143,12427.92857142857,12396.57142857143
2011-10-18,12195.0,12252.0,12195.0,12195.0,286371,VND,57.0,0.0,12391.0,12415.642857142857,12385.666666666666
2011-10-19,12138.0,12195.0,12138.0,12195.0,233215,VND,57.0,-57.0,12350.142857142857,12407.5,12380.238095238095
2011-10-20,12252.0,12252.0,12138.0,12195.0,341335,VND,114.0,57.0,12284.714285714286,12395.214285714286,12372.047619047618
2011-10-21,12138.0,12309.0,12138.0,12309.0,812358,VND,171.0,-171.0,12252.0,12387.0,12366.57142857143
2011-10-24,12252.0,12252.0,12195.0,12195.0,573437,VND,57.0,57.0,12235.714285714286,12370.642857142857,12361.142857142857
2011-10-25,12195.0,12309.0,12195.0,12195.0,665415,VND,114.0,0.0,12219.42857142857,12358.357142857143,12361.142857142857
2011-10-26,12252.0,12252.0,12195.0,12252.0,160162,VND,57.0,0.0,12219.42857142857,12342.0,12358.42857142857
2011-10-27,12252.0,12252.0,12195.0,12252.0,124818,VND,57.0,0.0,12227.57142857143,12309.285714285714,12352.952380952382
2011-10-28,12252.0,12424.0,12252.0,12367.0,241147,VND,172.0,-115.0,12252.142857142857,12301.142857142857,12355.714285714286
2011-10-31,12367.0,12481.0,12252.0,12367.0,178390,VND,229.0,0.0,12276.714285714286,12280.714285714286,12355.714285714286
2011-11-01,12309.0,12309.0,12195.0,12195.0,349127,VND,114.0,114.0,12260.42857142857,12256.214285714286,12344.809523809523
2011-11-02,12195.0,12195.0,12080.0,12138.0,983095,VND,115.0,57.0,12252.285714285714,12244.0,12331.190476190477
2011-11-03,12080.0,12309.0,11680.0,11737.0,962640,VND,629.0,343.0,12186.857142857143,12203.142857142857,12301.190476190477
2011-11-04,11794.0,11851.0,11565.0,11622.0,407431,VND,286.0,172.0,12096.857142857143,12158.142857142857,12260.285714285714
2011-11-07,11737.0,11737.0,11451.0,11451.0,841440,VND,286.0,286.0,11982.42857142857,12105.0,12200.333333333334
2011-11-08,11508.0,11622.0,11336.0,11393.0,687123,VND,286.0,115.0,11843.285714285714,12047.714285714286,12148.52380952381
2011-11-09,11508.0,11565.0,11336.0,11508.0,1700831,VND,229.0,0.0,11720.57142857143,11998.642857142857,12094.0
2011-11-10,11451.0,11508.0,11393.0,11508.0,495235,VND,115.0,-57.0,11622.42857142857,11941.42857142857,12044.952380952382
2011-11-11,11508.0,11565.0,11451.0,11508.0,924095,VND,114.0,0.0,11532.42857142857,11892.357142857143,12006.809523809523
2011-11-14,11451.0,11451.0,11393.0,11393.0,352745,VND,58.0,58.0,11483.285714285714,11835.07142857143,11963.190476190477
2011-11-15,11451.0,11565.0,11451.0,11565.0,1009394,VND,114.0,-114.0,11475.142857142857,11786.0,11930.47619047619
2011-11-16,11451.0,11622.0,11451.0,11622.0,628958,VND,171.0,-171.0,11499.57142857143,11741.0,11903.190476190477
2011-11-17,11565.0,11622.0,11508.0,11565.0,1479025,VND,114.0,0.0,11524.142857142857,11683.714285714286,11873.190476190477
2011-11-18,11565.0,11737.0,11508.0,11565.0,395464,VND,229.0,0.0,11532.285714285714,11626.42857142857,11843.190476190477
2011-11-21,11565.0,11565.0,11508.0,11565.0,354415,VND,57.0,0.0,11540.42857142857,11581.42857142857,11807.761904761905
2011-11-22,11508.0,11622.0,11508.0,11565.0,449455,VND,114.0,-57.0,11548.57142857143,11540.5,11777.761904761905
2011-11-23,11565.0,11565.0,11451.0,11508.0,336047,VND,114.0,57.0,11565.0,11524.142857142857,11745.047619047618
2011-11-24,11508.0,11508.0,11451.0,11451.0,315036,VND,57.0,57.0,11548.714285714286,11511.92857142857,11706.904761904761
2011-11-25,11451.0,11451.0,11393.0,11451.0,178529,VND,58.0,0.0,11524.285714285714,11511.92857142857,11668.761904761905
2011-11-28,11451.0,11508.0,11393.0,11451.0,238781,VND,115.0,0.0,11508.0,11516.07142857143,11625.142857142857
2011-11-29,11451.0,11451.0,11336.0,11393.0,181173,VND,115.0,58.0,11483.42857142857,11507.857142857143,11578.761904761905
2011-11-30,11336.0,11393.0,11222.0,11279.0,185348,VND,171.0,57.0,11442.57142857143,11491.5,11535.142857142857
2011-12-01,11222.0,11393.0,11222.0,11279.0,201211,VND,171.0,-57.0,11401.714285714286,11475.142857142857,11494.238095238095
2011-12-02,11336.0,11336.0,11222.0,11279.0,131218,VND,114.0,57.0,11369.0,11467.0,11472.42857142857
2011-12-05,11393.0,11451.0,11336.0,11451.0,154735,VND,115.0,-58.0,11369.0,11458.857142857143,11464.285714285714
2011-12-06,11451.0,11508.0,11393.0,11451.0,658597,VND,115.0,0.0,11369.0,11446.642857142857,11464.285714285714
2011-12-07,11393.0,11622.0,11393.0,11622.0,280248,VND,229.0,-229.0,11393.42857142857,11450.714285714286,11475.190476190477
2011-12-08,11565.0,11794.0,11565.0,11794.0,289849,VND,229.0,-229.0,11450.714285714286,11467.07142857143,11488.809523809523
2011-12-09,11737.0,11794.0,11680.0,11794.0,442497,VND,114.0,-57.0,11524.285714285714,11483.42857142857,11502.42857142857
2011-12-12,11737.0,11794.0,11737.0,11737.0,173242,VND,57.0,0.0,11589.714285714286,11495.714285714286,11513.333333333334
2011-12-13,11737.0,11794.0,11737.0,11737.0,232520,VND,57.0,0.0,11655.142857142857,11512.07142857143,11529.714285714286
2011-12-14,11737.0,11794.0,11622.0,11680.0,584708,VND,172.0,57.0,11687.857142857143,11528.42857142857,11535.190476190477
2011-12-15,11622.0,11622.0,11393.0,11565.0,365686,VND,229.0,57.0,11704.142857142857,11536.57142857143,11532.47619047619
2011-12-16,11565.0,11680.0,11565.0,11680.0,153482,VND,115.0,-115.0,11712.42857142857,11552.92857142857,11537.952380952382
2011-12-19,12023.0,12195.0,11680.0,12138.0,231267,VND,515.0,-115.0,11761.57142857143,11606.142857142857,11565.238095238095
2011-12-20,12309.0,12309.0,12138.0,12309.0,386559,VND,171.0,0.0,11835.142857142857,11679.714285714286,11600.666666666666
2011-12-21,12309.0,12309.0,12138.0,12252.0,733599,VND,171.0,57.0,11908.714285714286,11749.214285714286,11633.380952380952
2011-12-22,12252.0,12252.0,12080.0,12080.0,764490,VND,172.0,172.0,11957.714285714286,11806.42857142857,11660.619047619048
2011-12-23,12138.0,12309.0,12080.0,12138.0,297920,VND,229.0,0.0,12023.142857142857,11855.5,11693.333333333334
2011-12-26,12138.0,12252.0,12138.0,12252.0,645239,VND,114.0,-114.0,12121.285714285714,11912.714285714286,11731.47619047619
2011-12-27,11451.0,12309.0,11451.0,12252.0,812497,VND,858.0,-801.0,12203.0,11957.714285714286,11769.619047619048
2011-12-28,12252.0,12481.0,12252.0,12367.0,1474434,VND,229.0,-115.0,12235.714285714286,11998.642857142857,11816.0
2011-12-29,12367.0,12424.0,12309.0,12309.0,994366,VND,115.0,58.0,12235.714285714286,12035.42857142857,11865.047619047618
2011-12-30,12309.0,12424.0,12252.0,12424.0,2081128,VND,172.0,-115.0,12260.285714285714,12084.5,11919.57142857143
2012-01-03,12613.0,12613.0,11982.0,11982.0,37849,VND,631.0,631.0,12246.285714285714,12102.0,11953.047619047618
2012-01-04,11982.0,12172.0,11982.0,12172.0,311974,VND,190.0,-190.0,12251.142857142857,12137.142857142857,11987.380952380952
2012-01-05,12298.0,12992.0,12235.0,12424.0,478815,VND,757.0,-126.0,12275.714285714286,12198.5,12033.714285714286
2012-01-06,12550.0,12550.0,12235.0,12361.0,324359,VND,315.0,189.0,12291.285714285714,12247.142857142857,12068.904761904761
2012-01-09,12298.0,12298.0,12172.0,12298.0,171155,VND,126.0,0.0,12281.42857142857,12258.57142857143,12092.904761904761
2012-01-10,12235.0,12424.0,12235.0,12361.0,65818,VND,189.0,-126.0,12288.857142857143,12262.285714285714,12119.904761904761
2012-01-11,12298.0,12424.0,12235.0,12298.0,221109,VND,189.0,0.0,12270.857142857143,12265.57142857143,12146.619047619048
2012-01-12,12298.0,12361.0,12235.0,12298.0,107702,VND,126.0,0.0,12316.0,12281.142857142857,12173.333333333334
2012-01-13,12298.0,12424.0,12235.0,12361.0,115773,VND,189.0,-63.0,12343.0,12297.07142857143,12205.761904761905
2012-01-16,12298.0,12550.0,12298.0,12487.0,200376,VND,252.0,-189.0,12352.0,12313.857142857143,12249.666666666666
2012-01-17,12298.0,12613.0,12298.0,12613.0,299590,VND,315.0,-315.0,12388.0,12339.642857142857,12294.095238095239
2012-01-18,12550.0,12676.0,12550.0,12676.0,120504,VND,126.0,-126.0,12442.0,12361.714285714286,12319.714285714286
2012-01-19,12739.0,12928.0,12739.0,12865.0,191331,VND,189.0,-126.0,12514.0,12401.42857142857,12346.190476190477
