09/09/2010,15.98,33.00,15.98,0.00 (0.00 %),,100,3300000,0,0,33.00,33.00
10/09/2010,16.46,34.00,16.46,18.02 (112.80 %),,100,3400000,0,0,15.98,34.0
13/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
14/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
15/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
16/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
17/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
20/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
21/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
22/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
23/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
24/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
27/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
28/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
29/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
30/09/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
01/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
04/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
05/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
06/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
07/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
08/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
11/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
12/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
13/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.00
14/10/2010,16.46,34.00,16.46,17.54 (106.54 %),,0,0,0,0,16.46,34.0
15/10/2010,15.97,32.60,15.97,16.14 (98.03 %),,100,3260000,0,0,16.46,32.60
18/10/2010,15.97,32.60,15.97,16.63 (104.08 %),,0,0,0,0,15.97,32.6
19/10/2010,15.97,32.60,15.97,16.63 (104.08 %),,0,0,0,0,15.97,32.60
20/10/2010,15.97,32.60,15.97,16.63 (104.08 %),,0,0,0,0,15.97,32.6
21/10/2010,15.97,32.60,15.97,16.63 (104.08 %),,0,0,42100,1237740000,15.97,32.60
22/10/2010,15.97,32.60,15.97,16.63 (104.08 %),,0,0,800,23520000,15.97,32.6
25/10/2010,15.97,32.60,15.97,16.63 (104.08 %),,0,0,0,0,15.97,32.60
26/10/2010,15.97,32.60,15.97,16.63 (104.08 %),,0,0,0,0,15.97,32.6
27/10/2010,14.04,27.40,14.04,11.43 (71.53 %),,0,0,0,0,15.97,27.40
28/10/2010,14.04,27.40,14.04,13.36 (95.12 %),,0,0,0,0,14.04,27.4
29/10/2010,14.04,27.40,14.04,13.36 (95.12 %),,0,0,0,0,14.04,27.40
01/11/2010,14.04,27.40,14.04,13.36 (95.12 %),,0,0,0,0,14.04,27.4
02/11/2010,14.04,27.40,14.04,13.36 (95.12 %),,0,0,0,0,14.04,27.40
03/11/2010,14.04,27.40,14.04,13.36 (95.12 %),,0,0,0,0,14.04,27.4
04/11/2010,14.04,27.40,14.04,13.36 (95.12 %),,0,0,0,0,14.04,27.40
05/11/2010,14.04,27.40,14.04,13.36 (95.12 %),,0,0,0,0,14.04,27.4
08/11/2010,14.04,27.40,14.04,13.36 (95.12 %),,0,0,0,0,14.04,27.40
09/11/2010,14.04,27.40,14.04,13.36 (95.12 %),,0,0,0,0,14.04,27.4
10/11/2010,12.66,24.70,12.66,10.66 (75.89 %),,0,0,0,0,14.04,24.70
11/11/2010,12.66,24.70,12.66,12.04 (95.12 %),,0,0,0,0,12.66,24.7
12/11/2010,11.43,22.30,11.43,9.64 (76.16 %),,100,2230000,0,0,12.66,22.30
15/11/2010,10.30,20.10,10.30,8.67 (75.87 %),,100,2010000,0,0,11.43,20.1
16/11/2010,9.28,18.10,9.28,7.80 (75.71 %),,100,1810000,0,0,10.30,18.10
17/11/2010,9.28,18.10,9.28,8.82 (95.12 %),,0,0,0,0,9.28,18.1
18/11/2010,8.35,16.30,8.35,7.02 (75.72 %),,100,1630000,0,0,9.28,16.30
19/11/2010,7.53,14.70,7.53,6.35 (75.97 %),,100,1470000,0,0,8.35,14.7
22/11/2010,7.53,13.30,6.82,5.77 (76.54 %),,4000,58660000,3900,51870000,7.53,13.30
