18/07/2003,4.69,19.30,11.01 (132.81 %),,1100,20930,0,0,19.00,19.30,19.00
21/07/2003,4.72,19.40,11.11 (134.02 %),,10,194,0,0,19.40,19.40,19.40
22/07/2003,4.72,19.40,11.11 (134.02 %),,0,0,0,0,19.40,19.40,19.40
23/07/2003,4.72,19.40,11.11 (134.02 %),,50,970,0,0,19.40,19.40,19.40
24/07/2003,4.72,19.40,11.11 (134.02 %),,60,1164,0,0,19.40,19.40,19.40
25/07/2003,4.74,19.50,11.21 (135.22 %),,50,973,0,0,19.40,19.50,19.40
28/07/2003,4.74,19.50,11.21 (135.22 %),,50,975,0,0,19.50,19.50,19.50
29/07/2003,4.64,19.10,10.81 (130.40 %),,520,9940,0,0,19.50,19.50,19.10
30/07/2003,4.72,19.40,11.11 (134.02 %),,10,194,0,0,19.10,19.40,19.10
31/07/2003,4.72,19.40,11.11 (134.02 %),,70,1358,0,0,19.40,19.40,19.40
01/08/2003,4.72,19.40,11.11 (134.02 %),,10,194,0,0,19.40,19.40,19.40
04/08/2003,4.72,19.40,11.11 (134.02 %),,0,0,0,0,19.40,19.40,19.40
05/08/2003,4.74,19.50,11.21 (135.22 %),,110,2145,0,0,19.40,19.50,19.40
06/08/2003,4.74,19.50,11.21 (135.22 %),,10,195,0,0,19.50,19.50,19.50
07/08/2003,4.74,19.50,11.21 (135.22 %),,10,195,0,0,19.50,19.50,19.50
08/08/2003,4.72,19.40,11.11 (134.02 %),,100,1940,0,0,19.50,19.50,19.40
11/08/2003,4.72,19.40,11.11 (134.02 %),,0,0,0,0,19.40,19.40,19.40
12/08/2003,4.69,19.30,11.01 (132.81 %),,20,386,0,0,19.40,19.40,19.30
13/08/2003,4.72,19.40,11.11 (134.02 %),,120,2306,0,0,19.20,19.40,19.20
14/08/2003,4.72,19.40,11.11 (134.02 %),,0,0,0,0,19.40,19.40,19.40
15/08/2003,4.69,19.30,11.01 (132.81 %),,230,4436,0,0,19.20,19.30,19.20
18/08/2003,4.74,19.50,11.21 (135.22 %),,220,4430,0,0,20.20,20.20,19.50
19/08/2003,4.69,19.30,11.01 (132.81 %),,220,4226,0,0,19.20,19.30,19.20
20/08/2003,4.69,19.30,11.01 (132.81 %),,10,193,0,0,19.30,19.30,19.30
21/08/2003,4.69,19.30,11.01 (132.81 %),,100,1930,0,0,19.30,19.30,19.30
22/08/2003,4.69,19.30,11.01 (132.81 %),,0,0,0,0,19.30,19.30,19.30
25/08/2003,4.64,19.10,10.81 (130.40 %),,220,4202,0,0,19.10,19.10,19.10
26/08/2003,4.69,19.30,11.01 (132.81 %),,760,14520,0,0,19.10,19.30,19.10
27/08/2003,4.62,19.00,10.71 (129.19 %),,13430,255170,0,0,19.00,19.00,19.00
28/08/2003,4.59,18.90,10.61 (127.99 %),,1290,24381,0,0,19.00,19.00,18.90
29/08/2003,4.72,19.40,11.11 (134.02 %),,500,9700,0,0,18.90,19.40,18.90
03/09/2003,4.72,19.40,11.11 (134.02 %),,0,0,0,0,19.40,19.40,19.40
04/09/2003,4.62,19.00,10.71 (129.19 %),,1100,20908,0,0,19.40,19.40,19.00
05/09/2003,4.59,18.90,10.61 (127.99 %),,30,563,0,0,18.50,18.90,18.50
08/09/2003,4.59,18.90,10.61 (127.99 %),,0,0,0,0,18.90,18.90,18.90
09/09/2003,4.69,19.30,11.01 (132.81 %),,70,1351,0,0,18.90,19.30,18.90
10/09/2003,4.69,19.30,11.01 (132.81 %),,30,579,0,0,19.30,19.30,19.30
11/09/2003,4.69,19.30,11.01 (132.81 %),,0,0,0,0,19.30,19.30,19.30
12/09/2003,4.62,19.00,10.71 (129.19 %),,10,190,0,0,19.30,19.30,19.00
15/09/2003,4.62,19.00,10.71 (129.19 %),,0,0,0,0,19.00,19.00,19.00
16/09/2003,4.67,19.20,10.91 (131.60 %),,60,1152,0,0,19.00,19.20,19.00
17/09/2003,4.67,19.20,10.91 (131.60 %),,100,1920,0,0,19.20,19.20,19.20
18/09/2003,4.67,19.20,10.91 (131.60 %),,0,0,0,0,19.20,19.20,19.20
19/09/2003,4.67,19.20,10.91 (131.60 %),,0,0,0,0,19.20,19.20,19.20
22/09/2003,4.67,19.20,10.91 (131.60 %),,0,0,0,0,19.20,19.20,19.20
23/09/2003,4.62,19.00,10.71 (129.19 %),,100,1900,0,0,19.20,19.20,19.00
24/09/2003,4.62,19.00,10.71 (129.19 %),,0,0,0,0,19.00,19.00,19.00
25/09/2003,4.62,19.00,10.71 (129.19 %),,500,9500,0,0,19.00,19.00,19.00
26/09/2003,4.59,18.90,10.61 (127.99 %),,100,1890,0,0,19.00,19.00,18.90
29/09/2003,4.62,19.00,10.71 (129.19 %),,1010,19190,0,0,18.90,19.00,18.90
30/09/2003,4.62,19.00,10.71 (129.19 %),,1700,32300,0,0,19.00,19.00,19.00
01/10/2003,4.62,19.00,10.71 (129.19 %),,0,0,0,0,19.00,19.00,19.00
02/10/2003,4.62,19.00,10.71 (129.19 %),,500,9500,0,0,19.00,19.00,19.00
03/10/2003,4.62,19.00,10.71 (129.19 %),,0,0,0,0,19.00,19.00,19.00
06/10/2003,4.62,19.00,10.71 (129.19 %),,30,570,0,0,19.00,19.00,19.00
07/10/2003,4.62,19.00,10.71 (129.19 %),,20,380,0,0,19.00,19.00,19.00
08/10/2003,4.59,18.90,10.61 (127.99 %),,20,378,0,0,19.00,19.00,18.90
09/10/2003,4.72,19.40,11.11 (134.02 %),,80,1552,0,0,18.90,19.40,18.90
10/10/2003,4.72,19.40,11.11 (134.02 %),,0,0,0,0,19.40,19.40,19.40
13/10/2003,4.72,19.40,11.11 (134.02 %),,0,0,0,0,19.40,19.40,19.40
14/10/2003,4.72,19.40,11.11 (134.02 %),,520,10088,0,0,19.40,19.40,19.40
15/10/2003,4.72,19.40,11.11 (134.02 %),,0,0,0,0,19.40,19.40,19.40
16/10/2003,4.59,18.90,10.61 (127.99 %),,250,4775,0,0,19.40,19.40,18.90
17/10/2003,4.64,19.10,10.81 (130.40 %),,10,191,0,0,18.90,19.10,18.90
20/10/2003,4.64,19.10,10.81 (130.40 %),,10,191,0,0,19.10,19.10,19.10
21/10/2003,4.64,19.10,10.81 (130.40 %),,60,1146,0,0,19.10,19.10,19.10
22/10/2003,4.50,18.50,10.21 (123.16 %),,600,11100,0,0,19.10,19.10,18.50
23/10/2003,4.47,18.40,10.11 (121.95 %),,4000,73600,0,0,18.50,18.50,18.40
24/10/2003,4.50,18.50,10.21 (123.16 %),,180,3372,0,0,19.20,19.20,18.50
27/10/2003,4.42,18.20,9.91 (119.54 %),,300,5500,0,0,18.40,18.40,18.20
28/10/2003,4.21,17.30,9.01 (108.69 %),,3370,58301,0,0,17.30,17.30,17.30
29/10/2003,4.21,17.30,9.01 (108.69 %),,0,0,0,0,17.30,17.30,17.30
30/10/2003,4.40,18.10,9.81 (118.34 %),,130,2353,0,0,18.10,18.10,18.10
31/10/2003,4.59,18.90,10.61 (127.99 %),,230,4347,0,0,18.90,18.90,18.90
03/11/2003,4.59,18.90,10.61 (127.99 %),,120,2233,0,0,18.40,18.90,18.40
04/11/2003,4.50,18.50,10.21 (123.16 %),,270,5055,0,0,19.00,19.00,18.50
05/11/2003,4.59,18.90,10.61 (127.99 %),,800,15120,0,0,18.90,18.90,18.90
06/11/2003,4.64,19.10,10.81 (130.40 %),,2210,42211,0,0,19.10,19.10,19.10
07/11/2003,4.67,19.20,10.91 (131.60 %),,1830,35036,0,0,19.10,19.20,19.10
10/11/2003,4.64,19.10,10.81 (130.40 %),,3490,66659,0,0,19.10,19.10,19.10
11/11/2003,4.74,19.50,11.21 (135.22 %),,1340,26097,0,0,19.20,19.50,19.20
12/11/2003,4.81,19.80,11.51 (138.84 %),,10,198,0,0,19.50,19.80,19.50
13/11/2003,5.03,20.70,12.41 (149.70 %),,1630,33741,0,0,20.70,20.70,20.70
14/11/2003,5.27,21.70,13.41 (161.76 %),,7180,155806,0,0,21.70,21.70,21.70
17/11/2003,5.47,22.50,14.21 (171.41 %),,2500,56480,0,0,22.60,22.60,22.50
18/11/2003,5.20,21.40,13.11 (158.14 %),,100,2140,0,0,22.50,22.50,21.40
19/11/2003,5.08,20.90,12.61 (152.11 %),,6700,139975,0,0,20.40,20.90,20.40
20/11/2003,5.15,21.20,12.91 (155.73 %),,7350,155870,0,0,21.70,21.70,21.20
21/11/2003,5.10,21.00,12.71 (153.32 %),,810,17020,0,0,22.00,22.00,21.00
24/11/2003,5.23,21.50,13.21 (159.35 %),,150,3225,0,0,21.50,21.50,21.50
25/11/2003,5.10,21.00,12.71 (153.32 %),,1320,27720,0,0,21.50,21.50,21.00
26/11/2003,4.86,20.00,11.71 (141.25 %),,1130,22632,0,0,21.60,21.60,20.00
27/11/2003,5.08,20.90,12.61 (152.11 %),,210,4389,0,0,20.90,20.90,20.90
28/11/2003,5.08,20.90,12.61 (152.11 %),,2000,41800,0,0,20.90,20.90,20.90
01/12/2003,5.01,20.60,12.31 (148.49 %),,1100,22720,0,0,21.20,21.20,20.60
02/12/2003,5.08,20.90,12.61 (152.11 %),,5570,116418,0,0,21.00,21.00,20.90
03/12/2003,5.10,21.00,12.71 (153.32 %),,250,5238,0,0,20.70,21.00,20.70
04/12/2003,5.10,21.00,12.71 (153.32 %),,320,6660,0,0,20.80,21.00,20.80
05/12/2003,5.10,21.00,12.71 (153.32 %),,100,2100,0,0,21.00,21.00,21.00
08/12/2003,5.10,21.00,12.71 (153.32 %),,0,0,0,0,21.00,21.00,21.00
09/12/2003,5.01,20.60,12.31 (148.49 %),,80,1648,0,0,21.00,21.00,20.60
10/12/2003,5.06,20.80,12.51 (150.90 %),,40,834,0,0,21.00,21.00,20.80
11/12/2003,5.06,20.80,12.51 (150.90 %),,20,416,0,0,20.80,20.80,20.80
12/12/2003,5.06,20.80,12.51 (150.90 %),,370,7696,0,0,20.80,20.80,20.80
15/12/2003,5.08,20.90,12.61 (152.11 %),,1000,20900,0,0,20.80,20.90,20.80
16/12/2003,5.10,21.00,12.71 (153.32 %),,500,10500,0,0,20.90,21.00,20.90
17/12/2003,5.15,21.20,12.91 (155.73 %),,2200,46600,0,0,21.00,21.20,21.00
18/12/2003,5.15,21.20,12.91 (155.73 %),,2450,52280,0,0,21.40,21.40,21.20
19/12/2003,5.10,21.00,12.71 (153.32 %),,1300,27300,0,0,21.20,21.20,21.00
22/12/2003,5.10,21.00,12.71 (153.32 %),,1530,32130,0,0,21.00,21.00,21.00
23/12/2003,5.10,21.00,12.71 (153.32 %),,1020,21420,0,0,21.00,21.00,21.00
24/12/2003,5.20,21.40,13.11 (158.14 %),,10,214,0,0,21.40,21.40,21.40
25/12/2003,5.10,21.00,12.71 (153.32 %),,3560,74980,0,0,21.20,21.20,21.00
26/12/2003,5.06,20.80,12.51 (150.90 %),,10,208,0,0,21.00,21.00,20.80
29/12/2003,5.10,21.00,12.71 (153.32 %),,2000,42000,0,0,20.80,21.00,20.80
30/12/2003,5.15,21.20,12.91 (155.73 %),,2000,42400,0,0,21.00,21.20,21.00
31/12/2003,5.23,21.50,13.21 (159.35 %),,1100,23650,0,0,21.20,21.50,21.20
05/01/2004,5.23,21.50,13.21 (159.35 %),,1100,23650,0,0,21.50,21.50,21.50
06/01/2004,5.30,21.80,13.51 (162.97 %),,120,2616,0,0,21.50,21.80,21.50
07/01/2004,5.32,21.90,13.61 (164.17 %),,110,2409,0,0,21.80,21.90,21.80
08/01/2004,5.32,21.90,13.61 (164.17 %),,210,4602,0,0,22.20,22.20,21.90
09/01/2004,5.32,21.90,13.61 (164.17 %),,910,19929,0,0,21.90,21.90,21.90
12/01/2004,5.40,22.20,13.91 (167.79 %),,220,4884,0,0,21.90,22.20,21.90
13/01/2004,5.42,22.30,14.01 (169.00 %),,1780,39697,0,0,22.40,22.40,22.30
14/01/2004,5.49,22.60,14.31 (172.62 %),,6720,151572,0,0,22.50,22.60,22.50
15/01/2004,5.49,22.60,14.31 (172.62 %),,6000,135600,0,0,22.60,22.60,22.60
16/01/2004,5.54,22.80,14.51 (175.03 %),,8800,200440,0,0,22.70,22.80,22.70
27/01/2004,5.81,23.90,15.61 (188.30 %),,4460,106594,0,0,22.80,23.90,22.80
28/01/2004,6.08,25.00,16.71 (201.57 %),,7100,177500,0,0,25.00,25.00,25.00
29/01/2004,6.37,26.20,17.91 (216.04 %),,6050,158510,0,0,26.20,26.20,26.20
30/01/2004,6.37,26.20,17.91 (216.04 %),,5240,141851,0,0,27.50,27.50,26.20
02/02/2004,6.37,26.20,17.91 (216.04 %),,1300,34060,0,0,26.20,26.20,26.20
03/02/2004,6.05,24.90,16.61 (200.36 %),,3500,87230,0,0,25.00,25.00,24.90
04/02/2004,6.34,26.10,17.81 (214.84 %),,4450,110085,0,0,24.10,26.10,24.10
05/02/2004,6.66,27.40,19.11 (230.52 %),,7000,191800,0,0,27.40,27.40,27.40
06/02/2004,6.56,27.00,18.71 (225.69 %),,3310,92025,0,0,28.50,28.50,27.00
09/02/2004,6.56,27.00,18.71 (225.69 %),,1000,27000,0,0,27.00,27.00,27.00
10/02/2004,6.56,27.00,18.71 (225.69 %),,1580,42189,0,0,26.70,27.00,26.70
11/02/2004,6.61,27.20,18.91 (228.11 %),,140,3808,0,0,27.00,27.20,27.00
12/02/2004,6.71,27.60,19.31 (232.93 %),,8660,238750,0,0,27.50,27.60,27.50
13/02/2004,6.76,27.80,19.51 (235.34 %),,7100,196460,0,0,27.60,27.80,27.60
16/02/2004,7.00,28.80,20.51 (247.41 %),,2830,81590,0,0,29.00,29.00,28.80
17/02/2004,6.93,28.50,20.21 (243.79 %),,2830,80083,0,0,27.40,28.50,27.40
18/02/2004,7.12,29.30,21.01 (253.44 %),,6620,193678,0,0,29.00,29.30,29.00
19/02/2004,7.41,30.50,22.21 (267.91 %),,7050,214065,0,0,29.70,30.50,29.70
20/02/2004,7.78,32.00,23.71 (286.01 %),,13350,424750,0,0,31.00,32.00,31.00
23/02/2004,8.17,33.60,25.31 (305.31 %),,14900,500640,0,0,33.60,33.60,33.60
24/02/2004,8.56,35.20,26.91 (324.61 %),,32000,1126400,0,0,35.20,35.20,35.20
25/02/2004,8.51,35.00,26.71 (322.20 %),,12330,433407,0,0,35.30,35.30,35.00
26/02/2004,8.12,33.40,25.11 (302.90 %),,1370,46158,0,0,35.00,35.00,33.40
27/02/2004,8.51,35.00,26.71 (322.20 %),,11250,389750,0,0,33.00,35.00,33.00
