17/10/2018,13.33,15.00,13.65,2.50 (20.00 %),,494100,7233380000,0,0,12.50,17.5
18/10/2018,12.93,14.00,12.74,-0.60 (-4.11 %),,31900,453020000,0,0,14.60,14.60
19/10/2018,12.77,14.20,12.92,0.00 (0.00 %),,62100,871100000,1900,22990000,14.20,14.0
22/10/2018,12.73,14.00,12.74,0.00 (0.00 %),,223800,3131160000,0,0,14.00,13.80
23/10/2018,12.61,13.90,12.65,-0.10 (-0.71 %),,58900,816180000,2500,29750000,14.00,14.0
24/10/2018,11.58,13.50,12.29,-0.40 (-2.88 %),,2600,33080000,2200,26180000,13.90,12.60
25/10/2018,10.74,11.30,10.29,-1.40 (-11.02 %),,8700,102620000,6200,66960000,12.70,11.0
26/10/2018,10.74,12.50,11.38,0.70 (5.93 %),,2200,27650000,0,0,11.80,11.70
29/10/2018,11.38,12.50,11.38,-0.10 (-0.79 %),,600,7500000,0,0,12.60,12.5
30/10/2018,10.61,12.50,11.38,0.00 (0.00 %),,23400,272900000,1200,12840000,12.50,11.10
31/10/2018,11.91,13.30,12.11,1.60 (13.68 %),,34600,452770000,0,0,11.70,11.8
01/11/2018,11.31,12.10,11.01,-1.00 (-7.63 %),,9700,120490000,0,0,13.10,12.00
02/11/2018,11.41,12.80,11.65,0.40 (3.23 %),,6700,83970000,0,0,12.40,12.4
05/11/2018,11.43,12.50,11.38,0.00 (0.00 %),,3500,43950000,0,0,12.50,12.70
06/11/2018,10.47,11.50,10.47,-1.10 (-8.73 %),,500,5750000,0,0,12.60,11.5
07/11/2018,10.47,11.50,10.47,0.00 (0.00 %),,1000,11500000,0,0,11.50,11.50
08/11/2018,10.63,11.60,10.56,0.10 (0.87 %),,4100,47900000,0,0,11.50,11.3
09/11/2018,10.40,11.10,10.10,-0.60 (-5.13 %),,2900,33140000,0,0,11.70,12.00
12/11/2018,9.25,11.80,10.74,0.40 (3.51 %),,1253,12731500,0,0,11.40,10.0
