06/10/2020,6.40,6.40,6.40,1.10 (20.75 %),,138200,861990000,0,0,5.30,6.0
07/10/2020,6.40,6.40,6.40,0.20 (3.23 %),,53665,327969700,0,0,6.20,6.50
08/10/2020,5.90,5.90,5.90,-0.20 (-3.28 %),,7371,44161800,0,0,6.10,6.0
09/10/2020,5.80,5.80,5.80,-0.20 (-3.33 %),,9389,52475500,0,0,6.00,5.40
12/10/2020,5.60,5.60,5.60,0.00 (0.00 %),,23200,129650000,0,0,5.60,5.9
13/10/2020,5.60,5.60,5.60,0.00 (0.00 %),,7150,40000000,0,0,5.60,5.50
14/10/2020,5.30,5.30,5.30,-0.30 (-5.36 %),,4000,21770000,0,0,5.60,5.6
15/10/2020,5.30,5.30,5.30,-0.10 (-1.85 %),,18200,93730000,0,0,5.40,5.20
19/10/2020,5.40,5.40,5.40,0.10 (1.89 %),,12030,64879000,0,0,5.30,5.5
20/10/2020,5.50,5.50,5.50,0.10 (1.85 %),,3900,21540000,0,0,5.40,5.80
21/10/2020,5.50,5.50,5.50,0.00 (0.00 %),,4800,26350000,0,0,5.50,5.5
22/10/2020,5.80,5.80,5.80,0.30 (5.45 %),,16900,95840000,0,0,5.50,5.70
23/10/2020,5.70,5.70,5.70,0.00 (0.00 %),,43710,250307000,0,0,5.70,5.7
26/10/2020,5.60,5.60,5.60,-0.10 (-1.75 %),,5300,29900000,0,0,5.70,6.00
27/10/2020,5.60,5.60,5.60,0.00 (0.00 %),,0,0,0,0,5.60,5.6
28/10/2020,5.30,5.30,5.30,-0.30 (-5.36 %),,18509,98118600,0,0,5.60,5.30
29/10/2020,4.60,4.60,4.60,-0.70 (-13.21 %),,53986,249589200,0,0,5.30,4.6
30/10/2020,4.80,4.80,4.80,0.20 (4.35 %),,4800,22850000,0,0,4.60,4.90
02/11/2020,4.40,4.40,4.40,-0.40 (-8.33 %),,4000,18690000,0,0,4.80,4.6
03/11/2020,4.40,4.40,4.40,-0.30 (-6.38 %),,10200,44720000,0,0,4.70,4.60
04/11/2020,4.50,4.50,4.50,0.10 (2.27 %),,3816,17250400,0,0,4.40,4.6
05/11/2020,4.60,4.60,4.60,0.10 (2.22 %),,12200,53760000,0,0,4.50,4.40
06/11/2020,4.40,4.40,4.40,0.00 (0.00 %),,11400,50160000,0,0,4.40,4.4
09/11/2020,4.30,4.30,4.30,-0.10 (-2.27 %),,7400,32450000,0,0,4.40,4.40
10/11/2020,4.30,4.30,4.30,-0.10 (-2.27 %),,8400,36120000,0,0,4.40,4.3
11/11/2020,4.30,4.30,4.30,0.00 (0.00 %),,4900,21050000,0,0,4.30,4.10
12/11/2020,4.10,4.10,4.10,-0.20 (-4.65 %),,9184,37412800,0,0,4.30,4.2
13/11/2020,3.80,3.80,3.80,-0.30 (-7.32 %),,18449,71676000,0,0,4.10,3.90
16/11/2020,4.10,4.10,4.10,0.20 (5.13 %),,5500,21720000,0,0,3.90,4.0
17/11/2020,4.00,4.00,4.00,0.10 (2.56 %),,2388,9338300,0,0,3.90,4.00
18/11/2020,4.40,4.40,4.40,0.50 (12.82 %),,9400,39350000,0,0,3.90,4.0
19/11/2020,4.70,4.70,4.70,0.50 (11.90 %),,19910,90545000,500000,1800000000,4.20,4.40
20/11/2020,5.00,5.00,5.00,0.50 (11.11 %),,27490,133104200,0,0,4.50,4.7
24/11/2020,6.20,6.20,6.20,0.80 (14.81 %),,35956,222927200,0,0,5.40,6.20
25/11/2020,6.10,6.10,6.10,-0.10 (-1.61 %),,104854,680577000,0,0,6.20,7.1
26/11/2020,5.80,5.80,5.80,-0.70 (-10.77 %),,22100,129410000,0,0,6.50,6.10
30/11/2020,5.30,5.30,5.30,-0.40 (-7.02 %),,15685,82881000,0,0,5.70,5.3
01/12/2020,5.80,5.80,5.80,0.50 (9.43 %),,10580,59098000,0,0,5.30,5.10
02/12/2020,5.60,5.60,5.60,0.00 (0.00 %),,9960,55034100,120010,576048000,5.60,5.6
03/12/2020,5.40,5.40,5.40,-0.10 (-1.82 %),,9650,52620000,0,0,5.50,5.50
04/12/2020,5.10,5.10,5.10,-0.40 (-7.27 %),,18054,91856000,0,0,5.50,5.4
07/12/2020,5.50,5.50,5.50,0.40 (7.84 %),,9400,52140000,0,0,5.10,5.20
08/12/2020,5.30,5.30,5.30,-0.20 (-3.64 %),,11521,61399200,0,0,5.50,5.5
09/12/2020,5.30,5.30,5.30,0.00 (0.00 %),,10838,53230000,0,0,5.30,5.20
10/12/2020,5.00,5.00,5.00,0.10 (2.04 %),,18200,91020000,0,0,4.90,5.0
11/12/2020,5.00,5.00,5.00,0.00 (0.00 %),,8792,42981400,0,0,5.00,5.00
14/12/2020,4.80,4.80,4.80,-0.10 (-2.04 %),,6600,32010000,0,0,4.90,5.1
15/12/2020,4.80,4.80,4.80,-0.10 (-2.04 %),,18100,88650000,0,0,4.90,4.90
16/12/2020,5.10,5.10,5.10,0.20 (4.08 %),,28400,141000000,0,0,4.90,4.8
17/12/2020,5.10,5.10,5.10,0.10 (2.00 %),,13960,68490600,0,0,5.00,4.90
18/12/2020,4.90,4.90,4.90,0.00 (0.00 %),,8370,40558000,0,0,4.90,4.8
21/12/2020,4.90,4.90,4.90,0.10 (2.08 %),,2810,13985500,0,0,4.80,5.30
22/12/2020,5.00,5.00,5.00,0.00 (0.00 %),,21000,105010000,0,0,5.00,5.4
23/12/2020,5.70,5.70,5.70,0.70 (14.00 %),,25636,138629800,0,0,5.00,5.00
24/12/2020,5.50,5.50,5.50,0.10 (1.85 %),,6201,34155500,0,0,5.40,5.7
25/12/2020,5.30,5.30,5.30,-0.20 (-3.64 %),,6840,36640000,0,0,5.50,5.60
28/12/2020,5.40,5.40,5.40,0.00 (0.00 %),,300,1690000,0,0,5.40,5.9
29/12/2020,5.20,5.20,5.20,-0.40 (-7.14 %),,66269,338658800,0,0,5.60,5.20
30/12/2020,5.10,5.10,5.10,0.00 (0.00 %),,30146,156634600,0,0,5.10,5.2
31/12/2020,5.00,5.00,5.00,-0.20 (-3.85 %),,11696,58531400,6000000,27000000000,5.20,5.00
04/01/2021,5.00,5.00,5.00,0.00 (0.00 %),,28625,144885000,0,0,5.00,5.0
05/01/2021,5.20,5.20,5.20,0.10 (1.96 %),,23800,119450000,0,0,5.10,5.00
06/01/2021,5.10,5.10,5.10,0.10 (2.00 %),,19786,100140000,0,0,5.00,5.0
07/01/2021,5.10,5.10,5.10,0.00 (0.00 %),,28600,146030000,0,0,5.10,5.10
08/01/2021,5.60,5.60,5.60,0.50 (9.80 %),,32040,173548000,0,0,5.10,5.2
11/01/2021,5.80,5.80,5.80,0.40 (7.41 %),,12006,66760600,0,0,5.40,5.70
12/01/2021,5.50,5.50,5.50,-0.10 (-1.79 %),,39500,211800000,0,0,5.60,5.7
13/01/2021,5.60,5.60,5.60,0.20 (3.70 %),,43400,237790000,0,0,5.40,5.30
14/01/2021,6.30,6.30,6.30,0.80 (14.55 %),,71312,430797900,0,0,5.50,5.6
15/01/2021,6.70,6.70,6.70,0.70 (11.67 %),,60532,406754100,0,0,6.00,6.20
18/01/2021,7.70,7.70,7.70,1.00 (14.93 %),,58800,404390000,0,0,6.70,6.7
19/01/2021,7.10,7.10,7.10,0.20 (2.90 %),,66902,449204000,0,0,6.90,6.70
20/01/2021,6.40,6.40,6.40,-0.30 (-4.48 %),,26220,160974000,0,0,6.70,7.0
21/01/2021,6.30,6.30,6.30,0.20 (3.28 %),,46901,287206000,0,0,6.10,6.70
22/01/2021,6.10,6.10,6.10,0.00 (0.00 %),,59243,366212300,0,0,6.10,6.2
25/01/2021,6.50,6.50,6.50,0.30 (4.84 %),,20035,125984400,0,0,6.20,6.70
26/01/2021,7.20,7.20,7.20,0.90 (14.29 %),,156730,1103536000,0,0,6.30,6.4
27/01/2021,6.50,6.50,6.50,-0.50 (-7.14 %),,81600,582670000,0,0,7.00,7.40
28/01/2021,6.10,6.10,6.10,-1.00 (-14.08 %),,26400,165850000,0,0,7.10,6.5
29/01/2021,5.90,5.90,5.90,-0.40 (-6.35 %),,54040,301256000,0,0,6.30,5.70
01/02/2021,5.30,5.30,5.30,-0.30 (-5.36 %),,32441,177579600,0,0,5.60,5.6
02/02/2021,5.70,5.70,5.70,0.20 (3.64 %),,58722,309284400,0,0,5.50,5.40
03/02/2021,6.00,6.00,6.00,0.70 (13.21 %),,25140,150442000,0,0,5.30,5.5
04/02/2021,6.00,6.00,6.00,0.00 (0.00 %),,12900,77880000,0,0,6.00,6.50
05/02/2021,5.80,5.80,5.80,-0.20 (-3.33 %),,42722,246672000,0,0,6.00,5.7
09/02/2021,6.10,6.10,6.10,0.40 (7.02 %),,15500,93210000,0,0,5.70,5.80
17/02/2021,5.90,5.90,5.90,-0.10 (-1.67 %),,14300,84650000,0,0,6.00,6.1
18/02/2021,6.00,6.00,6.00,0.10 (1.69 %),,32800,188990000,0,0,5.90,5.80
19/02/2021,5.90,5.90,5.90,0.10 (1.72 %),,34220,197016000,0,0,5.80,6.0
22/02/2021,6.00,6.00,6.00,0.20 (3.45 %),,25600,155420000,0,0,5.80,5.90
23/02/2021,6.90,6.90,6.90,0.80 (13.11 %),,69520,460076000,0,0,6.10,6.1
24/02/2021,6.70,6.70,6.70,0.10 (1.52 %),,46700,313020000,0,0,6.60,7.00
25/02/2021,6.70,6.70,6.70,0.00 (0.00 %),,17900,118960000,0,0,6.70,6.9
26/02/2021,6.60,6.60,6.60,0.00 (0.00 %),,11800,75310000,0,0,6.60,6.30
01/03/2021,6.60,6.60,6.60,0.20 (3.12 %),,15660,100296000,0,0,6.40,6.4
02/03/2021,6.40,6.40,6.40,0.00 (0.00 %),,8076,51677500,0,0,6.40,6.80
03/03/2021,6.40,6.40,6.40,0.00 (0.00 %),,3900,24990000,0,0,6.40,6.4
04/03/2021,6.30,6.30,6.30,-0.10 (-1.56 %),,59453,363053300,0,0,6.40,6.40
05/03/2021,6.30,6.30,6.30,0.20 (3.28 %),,5332,33145200,0,0,6.10,6.3
08/03/2021,6.50,6.50,6.50,0.30 (4.84 %),,64162,407933000,0,0,6.20,6.30
09/03/2021,7.20,7.20,7.20,0.80 (12.50 %),,141652,992797900,0,0,6.40,6.5
10/03/2021,7.50,7.50,7.50,0.50 (7.14 %),,101351,756593000,0,0,7.00,7.20
11/03/2021,7.00,7.00,7.00,-0.50 (-6.67 %),,58200,417430000,0,0,7.50,7.5
12/03/2021,7.10,7.10,7.10,-0.10 (-1.39 %),,47600,330010000,0,0,7.20,7.00
15/03/2021,7.10,7.10,7.10,0.20 (2.90 %),,26682,184922000,0,0,6.90,6.9
16/03/2021,6.90,6.90,6.90,0.00 (0.00 %),,28805,196913000,53,365700,6.90,6.80
17/03/2021,7.10,7.10,7.10,0.30 (4.41 %),,22000,155150000,0,0,6.80,7.0
18/03/2021,7.20,7.20,7.20,0.10 (1.41 %),,20500,146820000,119,844900,7.10,7.10
19/03/2021,7.50,7.50,7.50,0.30 (4.17 %),,57871,432838500,0,0,7.20,7.1
22/03/2021,7.40,7.40,7.40,-0.10 (-1.33 %),,43921,331524900,0,0,7.50,7.50
23/03/2021,7.40,7.40,7.40,-0.10 (-1.33 %),,36400,269150000,0,0,7.50,7.4
24/03/2021,7.20,7.20,7.20,-0.20 (-2.70 %),,22772,162326800,0,0,7.40,7.40
25/03/2021,7.20,7.20,7.20,0.10 (1.41 %),,25821,186109100,0,0,7.10,7.2
29/03/2021,8.20,8.20,8.20,1.00 (13.89 %),,174002,1392025800,0,0,7.20,7.40
30/03/2021,8.20,8.20,8.20,0.20 (2.50 %),,42000,341650000,0,0,8.00,8.2
31/03/2021,8.10,8.10,8.10,0.00 (0.00 %),,26800,214730000,0,0,8.10,8.20
01/04/2021,8.00,8.00,8.00,0.00 (0.00 %),,94910,750229000,0,0,8.00,8.1
02/04/2021,7.80,7.80,7.80,-0.10 (-1.27 %),,57318,439854200,0,0,7.90,7.70
05/04/2021,8.10,8.10,8.10,0.40 (5.19 %),,53410,424724000,0,0,7.70,7.8
06/04/2021,9.00,9.00,9.00,1.00 (12.50 %),,134969,1208245600,0,0,8.00,8.10
07/04/2021,8.80,8.80,8.80,-0.20 (-2.22 %),,119900,1025960000,0,0,9.00,9.0
08/04/2021,8.30,8.30,8.30,-0.30 (-3.49 %),,36600,311860000,0,0,8.60,8.80
12/04/2021,8.30,8.30,8.30,0.10 (1.22 %),,75536,625468800,0,0,8.20,8.2
13/04/2021,8.50,8.50,8.50,0.20 (2.41 %),,88708,764427200,0,0,8.30,8.30
14/04/2021,8.50,8.50,8.50,-0.10 (-1.16 %),,69800,583460000,0,0,8.60,8.4
16/04/2021,8.40,8.40,8.40,-0.10 (-1.18 %),,49200,417770000,0,0,8.50,8.60
19/04/2021,8.20,8.20,8.20,-0.30 (-3.53 %),,12980,105630000,0,0,8.50,8.4
20/04/2021,7.80,7.80,7.80,-0.30 (-3.70 %),,68600,528460000,0,0,8.10,8.10
22/04/2021,6.80,6.80,6.80,-0.90 (-11.69 %),,72100,503610000,0,0,7.70,7.5
23/04/2021,6.90,6.90,6.90,-0.10 (-1.43 %),,23840,157396700,0,0,7.00,6.90
26/04/2021,6.70,6.70,6.70,0.10 (1.52 %),,16650,112955000,0,0,6.60,6.9
27/04/2021,6.90,6.90,6.90,0.10 (1.47 %),,7700,53180000,0,0,6.80,6.80
28/04/2021,7.20,7.20,7.20,0.30 (4.35 %),,11029,79447400,0,0,6.90,7.0
29/04/2021,7.10,7.10,7.10,-0.10 (-1.39 %),,9200,64950000,0,0,7.20,7.20
04/05/2021,6.80,6.80,6.80,-0.30 (-4.23 %),,6236,42383600,0,0,7.10,6.8
05/05/2021,6.90,6.90,6.90,0.10 (1.47 %),,36000,241700000,0,0,6.80,6.60
06/05/2021,6.60,6.60,6.60,-0.10 (-1.49 %),,24900,165300000,0,0,6.70,6.7
07/05/2021,6.60,6.60,6.60,0.00 (0.00 %),,55100,362160000,0,0,6.60,6.60
11/05/2021,6.90,6.90,6.90,0.40 (6.15 %),,10600,71770000,0,0,6.50,6.7
12/05/2021,6.80,6.80,6.80,0.00 (0.00 %),,14400,98820000,0,0,6.80,6.90
13/05/2021,6.90,6.90,6.90,0.00 (0.00 %),,50100,347370000,0,0,6.90,6.7
14/05/2021,7.00,7.00,7.00,0.10 (1.45 %),,21128,144909500,0,0,6.90,6.90
17/05/2021,6.80,6.80,6.80,-0.10 (-1.45 %),,6500,44670000,0,0,6.90,7.0
18/05/2021,6.90,6.90,6.90,0.00 (0.00 %),,5900,39930000,0,0,6.90,6.70
19/05/2021,7.10,7.10,7.10,0.30 (4.41 %),,42000,288870000,0,0,6.80,6.8
20/05/2021,7.20,7.20,7.20,0.30 (4.35 %),,50108,357495200,0,0,6.90,7.30
21/05/2021,7.20,7.20,7.20,0.10 (1.41 %),,14300,101630000,0,0,7.10,7.1
24/05/2021,7.00,7.00,7.00,-0.10 (-1.41 %),,20600,144940000,0,0,7.10,7.20
25/05/2021,7.10,7.10,7.10,0.10 (1.43 %),,35632,251284000,0,0,7.00,7.0
26/05/2021,6.90,6.90,6.90,-0.20 (-2.82 %),,22300,155010000,0,0,7.10,7.10
27/05/2021,6.90,6.90,6.90,-0.10 (-1.43 %),,16100,112520000,0,0,7.00,6.9
28/05/2021,6.90,6.90,6.90,-0.10 (-1.43 %),,17100,116210000,0,0,7.00,6.90
31/05/2021,6.90,6.90,6.90,0.10 (1.47 %),,10400,70110000,0,0,6.80,6.8
01/06/2021,6.80,6.80,6.80,0.10 (1.49 %),,19100,131090000,0,0,6.70,6.80
02/06/2021,6.90,6.90,6.90,0.00 (0.00 %),,17500,120700000,0,0,6.90,6.8
03/06/2021,7.10,7.10,7.10,0.20 (2.90 %),,32800,231690000,0,0,6.90,6.90
04/06/2021,7.00,7.00,7.00,-0.10 (-1.41 %),,19100,134670000,0,0,7.10,7.1
07/06/2021,7.10,7.10,7.10,0.00 (0.00 %),,52810,370710000,0,0,7.10,7.00
08/06/2021,6.70,6.70,6.70,-0.30 (-4.29 %),,25428,174850400,0,0,7.00,7.0
09/06/2021,6.90,6.90,6.90,0.00 (0.00 %),,14300,98460000,0,0,6.90,6.80
10/06/2021,6.80,6.80,6.80,-0.10 (-1.45 %),,15605,104953500,0,0,6.90,6.8
11/06/2021,6.70,6.70,6.70,0.00 (0.00 %),,32210,211258000,0,0,6.70,6.70
14/06/2021,6.80,6.80,6.80,0.20 (3.03 %),,10000,67050000,0,0,6.60,6.8
15/06/2021,6.60,6.60,6.60,-0.10 (-1.49 %),,14100,93840000,0,0,6.70,6.80
16/06/2021,6.70,6.70,6.70,0.00 (0.00 %),,5331,35280700,0,0,6.70,6.7
17/06/2021,6.60,6.60,6.60,0.00 (0.00 %),,22200,148220000,0,0,6.60,6.70
18/06/2021,6.80,6.80,6.80,0.10 (1.49 %),,19752,132343200,0,0,6.70,6.7
22/06/2021,6.80,6.80,6.80,0.00 (0.00 %),,17338,117958900,0,0,6.80,6.80
23/06/2021,6.80,6.80,6.80,0.00 (0.00 %),,12200,81440000,0,0,6.80,6.7
24/06/2021,6.70,6.70,6.70,0.00 (0.00 %),,8600,57650000,0,0,6.70,6.80
25/06/2021,6.70,6.70,6.70,0.00 (0.00 %),,11619,76697300,0,0,6.70,6.6
28/06/2021,6.70,6.70,6.70,0.10 (1.52 %),,4951,33016600,0,0,6.60,6.70
29/06/2021,6.70,6.70,6.70,0.00 (0.00 %),,6100,40570000,0,0,6.70,6.6
30/06/2021,6.70,6.70,6.70,0.00 (0.00 %),,19952,134093200,0,0,6.70,6.70
01/07/2021,6.80,6.80,6.80,0.10 (1.49 %),,35600,238980000,0,0,6.70,6.6
02/07/2021,7.70,7.70,7.70,1.00 (14.93 %),,184502,1383397400,0,0,6.70,6.80
05/07/2021,8.60,8.60,8.60,1.10 (14.67 %),,141270,1204114400,0,0,7.50,7.9
06/07/2021,8.50,8.50,8.50,0.00 (0.00 %),,145944,1365718400,0,0,8.50,9.10
07/07/2021,8.00,8.00,8.00,-1.40 (-14.89 %),,99400,799790000,0,0,9.40,8.5
08/07/2021,7.30,7.30,7.30,-0.70 (-8.75 %),,58910,432729000,0,0,8.00,8.00
09/07/2021,7.20,7.20,7.20,-0.10 (-1.37 %),,29164,210176600,0,0,7.30,7.0
12/07/2021,6.20,6.20,6.20,-1.00 (-13.89 %),,106601,666956500,0,0,7.20,6.80
13/07/2021,6.60,6.60,6.60,0.30 (4.76 %),,60204,378882700,0,0,6.30,6.0
14/07/2021,6.80,6.80,6.80,0.50 (7.94 %),,13100,88140000,0,0,6.30,6.60
15/07/2021,6.80,6.80,6.80,0.10 (1.49 %),,25701,173976800,0,0,6.70,6.7
16/07/2021,6.50,6.50,6.50,-0.30 (-4.41 %),,33656,223794000,0,0,6.80,6.80
19/07/2021,6.20,6.20,6.20,-0.40 (-6.06 %),,23500,147240000,0,0,6.60,6.6
20/07/2021,6.50,6.50,6.50,0.20 (3.17 %),,10600,66870000,0,0,6.30,6.20
