11/03/2010,50.00,50.00,43.59,0.00 (0.00 %),,82450,4566880000,0,0,50.00,60.0
12/03/2010,47.50,47.50,41.41,3.91 (8.97 %),,54030,2575085000,300000,15000000000,43.59,48.50
15/03/2010,49.80,49.80,43.42,8.39 (20.26 %),,165570,8134974000,70000,3486000000,41.41,47.5
16/03/2010,52.00,52.00,45.33,8.58 (19.77 %),,20000,1040000000,165000,8530000000,43.42,52.00
17/03/2010,54.50,54.50,47.51,9.17 (20.22 %),,100940,5487725000,160000,8720000000,45.33,54.5
18/03/2010,57.00,57.00,49.69,9.49 (19.97 %),,297180,16939260000,200000,10900000000,47.51,57.00
19/03/2010,59.50,59.50,51.87,9.81 (19.74 %),,86310,5135445000,0,0,49.69,59.5
22/03/2010,57.00,57.00,49.69,5.13 (9.89 %),,39140,2303370000,140000,7980000000,51.87,60.00
23/03/2010,59.50,59.50,51.87,9.81 (19.74 %),,86590,5073685000,0,0,49.69,58.0
24/03/2010,60.00,60.00,52.31,8.13 (15.67 %),,52390,3132520000,0,0,51.87,59.50
25/03/2010,57.00,57.00,49.69,4.69 (8.97 %),,55270,3216010000,0,0,52.31,60.0
26/03/2010,57.50,57.50,50.13,7.81 (15.71 %),,51810,2834340000,0,0,49.69,55.00
29/03/2010,55.00,55.00,47.95,4.87 (9.72 %),,35400,1967850000,0,0,50.13,57.5
30/03/2010,55.50,55.50,48.38,7.55 (15.75 %),,45040,2491555000,0,0,47.95,56.00
31/03/2010,56.50,56.50,49.26,8.12 (16.77 %),,83600,4664385000,0,0,48.38,55.5
01/04/2010,59.00,59.00,51.44,9.74 (19.78 %),,162500,9491895000,20000,1120000000,49.26,58.00
02/04/2010,61.50,61.50,53.62,10.06 (19.57 %),,98990,6012350000,0,0,51.44,59.0
05/04/2010,64.50,64.50,56.23,10.88 (20.30 %),,89960,5712665000,0,0,53.62,63.50
06/04/2010,61.50,61.50,53.62,5.27 (9.37 %),,87050,5492960000,0,0,56.23,62.5
07/04/2010,64.50,64.50,56.23,10.88 (20.30 %),,143710,9141005000,0,0,53.62,62.00
08/04/2010,65.50,65.50,57.10,9.27 (16.48 %),,167670,10993150000,0,0,56.23,65.5
09/04/2010,64.00,64.00,55.80,6.90 (12.08 %),,104130,6565130000,0,0,57.10,64.50
12/04/2010,61.00,61.00,53.18,5.20 (9.33 %),,84330,5201360000,0,0,55.80,64.0
13/04/2010,58.50,58.50,51.00,5.32 (10.00 %),,66160,3967985000,0,0,53.18,61.00
14/04/2010,59.00,59.00,51.44,8.00 (15.69 %),,129620,7673250000,0,0,51.00,58.5
15/04/2010,59.00,59.00,51.44,7.56 (14.71 %),,50600,2984850000,0,0,51.44,59.00
16/04/2010,57.00,57.00,49.69,5.56 (10.82 %),,81170,4663735000,0,0,51.44,59.0
19/04/2010,56.00,56.00,48.82,6.31 (12.69 %),,57950,3229130000,0,0,49.69,56.00
20/04/2010,55.50,55.50,48.38,6.68 (13.68 %),,59310,3329785000,0,0,48.82,58.0
21/04/2010,58.00,58.00,50.56,9.62 (19.87 %),,115820,6595465000,0,0,48.38,56.50
22/04/2010,58.00,58.00,50.56,7.44 (14.71 %),,39100,2293000000,0,0,50.56,59.0
26/04/2010,55.50,55.50,48.38,4.94 (9.76 %),,30780,1722230000,0,0,50.56,58.00
27/04/2010,55.50,55.50,48.38,7.12 (14.71 %),,32550,1807025000,0,0,48.38,55.5
28/04/2010,53.50,53.50,46.64,5.12 (10.57 %),,96390,5164480000,0,0,48.38,56.50
29/04/2010,56.00,56.00,48.82,9.36 (20.07 %),,285100,15938675000,0,0,46.64,53.0
04/05/2010,56.00,56.00,48.82,7.18 (14.71 %),,81190,4588825000,0,0,48.82,57.00
05/05/2010,54.00,54.00,47.08,5.18 (10.61 %),,35650,1928890000,0,0,48.82,54.0
06/05/2010,55.00,55.00,47.95,7.92 (16.83 %),,96810,5337010000,160000,8240000000,47.08,54.00
07/05/2010,54.00,54.00,47.08,6.05 (12.62 %),,94350,5078530000,20000,1050000000,47.95,54.0
10/05/2010,51.50,51.50,44.90,4.42 (9.39 %),,54830,2866205000,852090,46568085000,47.08,54.00
11/05/2010,50.50,50.50,44.03,5.60 (12.48 %),,48130,2465315000,116660,5716340000,44.90,52.0
12/05/2010,48.00,48.00,41.85,3.97 (9.03 %),,89900,4339360000,0,0,44.03,48.80
13/05/2010,48.00,48.00,41.85,6.15 (14.71 %),,30070,1431882000,0,0,41.85,48.0
14/05/2010,45.70,45.70,39.84,3.85 (9.21 %),,43510,2024047000,28320,1359360000,41.85,48.00
17/05/2010,43.50,43.50,37.92,3.66 (9.18 %),,116780,5086847000,0,0,39.84,46.0
18/05/2010,42.00,42.00,36.62,4.08 (10.75 %),,80000,3318185000,0,0,37.92,41.70
19/05/2010,41.10,41.10,35.83,4.48 (12.25 %),,69520,2923193000,0,0,36.62,43.9
20/05/2010,43.10,43.10,37.57,7.27 (20.29 %),,68960,2768961000,0,0,35.83,39.10
21/05/2010,41.00,41.00,35.74,3.43 (9.12 %),,28820,1181662000,0,0,37.57,41.0
24/05/2010,40.00,40.00,34.87,4.26 (11.91 %),,21760,886474000,0,0,35.74,41.00
25/05/2010,42.00,42.00,36.62,7.13 (20.44 %),,102970,4285761000,0,0,34.87,39.0
26/05/2010,44.10,44.10,38.45,7.48 (20.44 %),,55590,2449794000,0,0,36.62,44.10
27/05/2010,44.50,44.50,38.80,6.05 (15.75 %),,33080,1477188000,0,0,38.45,44.1
28/05/2010,46.70,46.70,40.71,7.90 (20.38 %),,62360,2875066000,70000,3269000000,38.80,44.50
31/05/2010,46.50,46.50,40.54,5.79 (14.21 %),,21610,1001550000,0,0,40.71,45.0
01/06/2010,45.00,45.00,39.23,4.46 (11.01 %),,35260,1615374000,0,0,40.54,47.40
02/06/2010,45.00,45.00,39.23,5.77 (14.71 %),,50560,2243790000,0,0,39.23,45.0
03/06/2010,44.60,44.60,38.88,5.37 (13.69 %),,26220,1188374000,40120,1893664000,39.23,45.00
04/06/2010,44.10,44.10,38.45,5.22 (13.42 %),,12130,539958000,0,0,38.88,44.6
07/06/2010,41.90,41.90,36.53,3.45 (8.98 %),,51080,2143288000,0,0,38.45,42.00
08/06/2010,43.90,43.90,38.27,7.37 (20.18 %),,84900,3684715000,0,0,36.53,40.5
09/06/2010,44.80,44.80,39.06,6.53 (17.06 %),,46340,2073907000,0,0,38.27,45.00
10/06/2010,44.80,44.80,39.06,5.74 (14.71 %),,37900,1675652000,0,0,39.06,44.8
11/06/2010,45.50,45.50,39.67,6.44 (16.50 %),,93740,4269864000,0,0,39.06,45.20
14/06/2010,47.70,47.70,41.58,8.03 (20.25 %),,180860,8579500000,0,0,39.67,45.5
15/06/2010,48.50,48.50,42.28,6.92 (16.63 %),,121120,5905734000,0,0,41.58,48.00
16/06/2010,48.50,48.50,42.28,6.22 (14.71 %),,66160,3246098000,0,0,42.28,49.0
17/06/2010,47.00,47.00,40.97,4.72 (11.16 %),,113730,5379635000,0,0,42.28,48.50
18/06/2010,47.00,47.00,40.97,6.03 (14.71 %),,53370,2507723000,0,0,40.97,48.0
21/06/2010,47.60,47.60,41.50,6.63 (16.17 %),,62350,2985512000,0,0,40.97,46.40
22/06/2010,46.50,46.50,40.54,5.00 (12.05 %),,31700,1483630000,0,0,41.50,46.5
23/06/2010,45.60,45.60,39.75,5.06 (12.49 %),,34850,1598860000,0,0,40.54,46.50
24/06/2010,45.00,45.00,39.23,5.25 (13.20 %),,21190,963577000,0,0,39.75,46.0
25/06/2010,44.00,44.00,38.36,4.77 (12.16 %),,35180,1568485000,0,0,39.23,46.50
28/06/2010,44.60,44.60,38.88,6.24 (16.27 %),,13530,598128000,0,0,38.36,45.4
29/06/2010,44.80,44.80,39.06,5.92 (15.22 %),,7200,326660000,0,0,38.88,45.80
30/06/2010,44.60,44.60,38.88,5.54 (14.19 %),,23300,1019324000,0,0,39.06,43.5
01/07/2010,43.60,43.60,38.01,4.72 (12.13 %),,12840,560750000,0,0,38.88,43.80
02/07/2010,44.80,44.80,39.06,6.79 (17.86 %),,4140,182178000,0,0,38.01,43.7
05/07/2010,45.00,45.00,39.23,5.94 (15.22 %),,8110,370823000,0,0,39.06,44.80
06/07/2010,43.30,43.30,37.75,4.07 (10.37 %),,5400,236105000,0,0,39.23,45.0
07/07/2010,43.20,43.20,37.66,5.45 (14.44 %),,18310,791335000,0,0,37.75,43.30
08/07/2010,41.50,41.50,36.18,3.84 (10.19 %),,43730,1841079000,0,0,37.66,43.4
